candidate_id,first_name,last_name,party,status,votes,votes_avec_devolution,elu,elu_suppleant,position,guessed_sex,error_prob,election,circonscription,simplified_party,list_size,list_id,performance
187,Charis,KAMOEN,CD&V,suppléant,10467,10467,0,1,4,F,0.008695652173912993,Parlement européen,Collège néerlandais,CD&V,7,45,worse
188,Liesbeth,CLAESEN,CD&V,suppléant,17330,17330,0,1,5,F,0.0027548209366391463,Parlement européen,Collège néerlandais,CD&V,7,45,better
189,Marc,VAN DE VIJVER,CD&V,suppléant,12967,12967,0,1,6,M,0.0006405212935504112,Parlement européen,Collège néerlandais,CD&V,7,45,better
190,Karel,TOBBACK,CD&V,suppléant,14815,14815,0,1,7,M,0.1330668189605939,Parlement européen,Collège néerlandais,CD&V,7,45,last
191,Gerolf,ANNEMANS,VLAAMS BELANG,effectif,207054,207054,1,0,1,M,0.0,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,equal
192,Patsy,VATLET,VLAAMS BELANG,effectif,51978,202793,1,0,2,F,0.014084507042253613,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,worse
193,Filip,DE MAN,VLAAMS BELANG,effectif,58486,164100,1,0,3,M,0.0006854009595613775,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,better
194,Sofie,VAN PARYS-BRUYNINCKX,VLAAMS BELANG,effectif,47741,47741,0,0,4,F,0.00034916201117318746,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,worse
195,Paul,MEEUS,VLAAMS BELANG,effectif,38771,38771,0,0,5,M,0.0004999005879512408,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,worse
196,Femke,D'HONDT,VLAAMS BELANG,effectif,57464,57464,0,0,6,F,0.0002544529262086259,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,better
197,Reddy,DE MEY,VLAAMS BELANG,effectif,36729,36729,0,0,7,M,0.0,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,worse
198,Gil,JEURISSEN,VLAAMS BELANG,effectif,33748,33748,0,0,8,M,0.0242318261304022,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,worse
199,Frederik,ROOSE,VLAAMS BELANG,effectif,35139,35139,0,0,9,M,0.0005549389567147678,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,worse
200,Sandra,DE SCHUYTER,VLAAMS BELANG,effectif,40108,40108,0,0,10,F,9.598494955964654e-06,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,better
201,Hilde,DE LOBEL,VLAAMS BELANG,effectif,36449,36449,0,0,11,F,0.005181347150259197,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,better
202,Philip,CLAEYS,VLAAMS BELANG,effectif,44256,44256,0,0,12,M,0.000595947556615184,Parlement européen,Collège néerlandais,VLAAMS BELANG,12,627,last
203,Tom,VANDENDRIESSCHE,VLAAMS BELANG,suppléant,68871,202793,0,1,1,M,6.319581222402615e-05,Parlement européen,Collège néerlandais,VLAAMS BELANG,7,645,equal
204,Veerle,DE GUSSEM,VLAAMS BELANG,suppléant,27024,202793,0,1,2,F,0.004273504273504369,Parlement européen,Collège néerlandais,VLAAMS BELANG,7,645,equal
205,Dimitri,HOEGAERTS,VLAAMS BELANG,suppléant,23724,72883,0,1,3,M,2.5523877587585453e-05,Parlement européen,Collège néerlandais,VLAAMS BELANG,7,645,worse
206,Nadia,VAN BEUGHEM,VLAAMS BELANG,suppléant,24788,24788,0,1,4,F,1.363345103544411e-05,Parlement européen,Collège néerlandais,VLAAMS BELANG,7,645,better
207,Philip,VERVLOESEM,VLAAMS BELANG,suppléant,22787,22787,0,1,5,M,0.000595947556615184,Parlement européen,Collège néerlandais,VLAAMS BELANG,7,645,equal
208,Rik,BECKERS,VLAAMS BELANG,suppléant,22493,22493,0,1,6,M,0.0007930214115779988,Parlement européen,Collège néerlandais,VLAAMS BELANG,7,645,equal
209,Lutgarde,DEWINTER-VERBOVEN,VLAAMS BELANG,suppléant,32950,32950,0,1,7,U,1.0,Parlement européen,Collège néerlandais,VLAAMS BELANG,7,645,last
210,Geert,BOURGEOIS,N-VA,effectif,343290,343290,1,0,1,M,0.014925373134328401,Parlement européen,Collège néerlandais,N-VA,12,367,equal
211,Assita,KANKO,N-VA,effectif,85950,238512,1,0,2,F,0.0064102564102563875,Parlement européen,Collège néerlandais,N-VA,12,367,worse
212,Johan,VAN OVERTVELDT,N-VA,effectif,104723,198367,1,0,3,M,0.0024337097093696247,Parlement européen,Collège néerlandais,N-VA,12,367,better
213,Mark,DEMESMAEKER,N-VA,effectif,84009,84009,0,0,4,M,0.00044326241134762245,Parlement européen,Collège néerlandais,N-VA,12,367,equal
214,Caroline,DE MEERLEER,N-VA,effectif,54394,54394,0,0,5,F,6.6448714881595095e-06,Parlement européen,Collège néerlandais,N-VA,12,367,equal
215,Elisabeth,ALTEKÖSTER,N-VA,effectif,36549,36549,0,0,6,F,0.0007414981384493702,Parlement européen,Collège néerlandais,N-VA,12,367,worse
216,Ralph,PACKET,N-VA,effectif,32000,32000,0,0,7,M,0.00048520135856378044,Parlement européen,Collège néerlandais,N-VA,12,367,worse
217,Lianna,MKRTCHYAN,N-VA,effectif,35591,35591,0,0,8,F,0.0036496350364964014,Parlement européen,Collège néerlandais,N-VA,12,367,worse
218,André,GANTMAN,N-VA,effectif,34363,34363,0,0,9,M,0.0005117104946705808,Parlement européen,Collège néerlandais,N-VA,12,367,worse
219,Annemie,CHARLIER,N-VA,effectif,37967,37967,0,0,10,F,0.02857142857142858,Parlement européen,Collège néerlandais,N-VA,12,367,better
220,Luk,LEMMENS,N-VA,effectif,38100,38100,0,0,11,M,0.013513513513513598,Parlement européen,Collège néerlandais,N-VA,12,367,better
221,Frieda,BREPOELS,N-VA,effectif,63949,63949,0,0,12,F,0.002577319587628746,Parlement européen,Collège néerlandais,N-VA,12,367,last
222,Jeroen,OVERMEER,N-VA,suppléant,29818,238512,0,1,1,M,0.0006570302233903647,Parlement européen,Collège néerlandais,N-VA,7,380,worse
223,Katrien,UYTTERSPROT,N-VA,suppléant,29855,238512,0,1,2,F,0.002028397565922768,Parlement européen,Collège néerlandais,N-VA,7,380,better
224,Matthias,STORME,N-VA,suppléant,25643,51227,0,1,3,M,5.237247302802839e-05,Parlement européen,Collège néerlandais,N-VA,7,380,equal
225,Anne,CAELEN,N-VA,suppléant,22979,22979,0,1,4,F,0.00046036567477436563,Parlement européen,Collège néerlandais,N-VA,7,380,equal
226,Zeger,DEBYSER,N-VA,suppléant,18980,18980,0,1,5,M,0.009009009009009028,Parlement européen,Collège néerlandais,N-VA,7,380,worse
227,Luba,MINARIKOVA,N-VA,suppléant,20202,20202,0,1,6,F,0.033333333333333215,Parlement européen,Collège néerlandais,N-VA,7,380,better
228,Marc,DESCHEEMAECKER,N-VA,suppléant,34851,34851,0,1,7,M,0.0006405212935504112,Parlement européen,Collège néerlandais,N-VA,7,380,last
229,Guy,VERHOFSTADT,Open Vld,effectif,342460,342460,1,0,1,M,0.0007706037713479663,Parlement européen,Collège néerlandais,Open Vld,12,412,equal
230,Hilde,VAUTMANS,Open Vld,effectif,63225,192413,1,0,2,F,0.005181347150259197,Parlement européen,Collège néerlandais,Open Vld,12,412,equal
231,Alicja,GESCINSKA,Open Vld,effectif,33978,33978,0,0,3,F,0.004098360655737654,Parlement européen,Collège néerlandais,Open Vld,12,412,equal
232,Lard,VANOBBERGEN,Open Vld,effectif,17508,17508,0,0,4,M,0.08333333333333337,Parlement européen,Collège néerlandais,Open Vld,12,412,worse
233,Hans,MAES,Open Vld,effectif,21485,21485,0,0,5,M,0.000493583415597243,Parlement européen,Collège néerlandais,Open Vld,12,412,worse
234,Sofie,VANDEWEERD,Open Vld,effectif,28140,28140,0,0,6,F,0.00034916201117318746,Parlement européen,Collège néerlandais,Open Vld,12,412,better
235,Adam,BOUZI,Open Vld,effectif,17455,17455,0,0,7,M,0.0013285865387095974,Parlement européen,Collège néerlandais,Open Vld,12,412,worse
236,Remy,ESQUILICHE ESQUINAS,Open Vld,effectif,15021,15021,0,0,8,M,0.000983112661539609,Parlement européen,Collège néerlandais,Open Vld,12,412,worse
237,Stephanie,ANSEEUW,Open Vld,effectif,26169,26169,0,0,9,F,0.0001862094941448289,Parlement européen,Collège néerlandais,Open Vld,12,412,better
238,Philippe,NYS,Open Vld,effectif,18313,18313,0,0,10,M,0.00028282970140980357,Parlement européen,Collège néerlandais,Open Vld,12,412,better
239,Lieve,WIERINCK,Open Vld,effectif,22392,22392,0,0,11,F,0.008620689655172376,Parlement européen,Collège néerlandais,Open Vld,12,412,better
240,Lynn,WESENBEEK,Open Vld,effectif,52440,52440,0,0,12,F,0.00031515915537361217,Parlement européen,Collège néerlandais,Open Vld,12,412,last
241,Eva,DE BLEEKER,Open Vld,suppléant,25530,226017,0,1,1,F,0.00025357015248783643,Parlement européen,Collège néerlandais,Open Vld,7,425,equal
242,Vincent,STUER,Open Vld,suppléant,11306,126517,0,1,2,M,0.0006354775479515684,Parlement européen,Collège néerlandais,Open Vld,7,425,worse
243,Evi,ROBERT,Open Vld,suppléant,14316,14316,0,1,3,F,0.0013210039630120463,Parlement européen,Collège néerlandais,Open Vld,7,425,better
244,Bert,SCHELFHOUT,Open Vld,suppléant,13190,13190,0,1,4,M,0.0011013215859030367,Parlement européen,Collège néerlandais,Open Vld,7,425,equal
245,Koen,ANCIAUX,Open Vld,suppléant,14253,14253,0,1,5,M,0.002188183807439792,Parlement européen,Collège néerlandais,Open Vld,7,425,better
246,Piet,VANDERMERSCH,Open Vld,suppléant,11453,11453,0,1,6,M,0.008333333333333193,Parlement européen,Collège néerlandais,Open Vld,7,425,better
247,Neelie,KROES,Open Vld,suppléant,17170,17170,0,1,7,U,1.0,Parlement européen,Collège néerlandais,Open Vld,7,425,last
248,Reiner,BARCZINSKI,DierAnimal,effectif,145,145,0,0,1,M,0.0,Parlement européen,Collège germanophone,Autres,1,140,last
249,Anja,HÜBNER,DierAnimal,suppléant,104,104,0,0,1,F,0.0023529411764705577,Parlement européen,Collège germanophone,Autres,6,155,equal
250,Marvin,MEDAU,DierAnimal,suppléant,37,37,0,0,2,M,7.928956549319022e-05,Parlement européen,Collège germanophone,Autres,6,155,worse
251,Sandy,PREUSCHE,DierAnimal,suppléant,57,57,0,0,3,F,0.12179383771576058,Parlement européen,Collège germanophone,Autres,6,155,better
252,Lucas,TREISE,DierAnimal,suppléant,35,35,0,0,4,M,0.0003107291074175844,Parlement européen,Collège germanophone,Autres,6,155,worse
253,Theresa,STEIGLEDER,DierAnimal,suppléant,38,38,0,0,5,F,0.0008097165991903799,Parlement européen,Collège germanophone,Autres,6,155,better
254,Torsten,GALKE,DierAnimal,suppléant,52,52,0,0,6,M,0.01754385964912275,Parlement européen,Collège germanophone,Autres,6,155,last
255,Matthias,ZIMMERMANN,SP,effectif,1224,1224,0,0,1,M,5.237247302802839e-05,Parlement européen,Collège germanophone,Autres,1,604,last
256,Karl-Heinz,LAMBERTZ,SP,suppléant,1677,1677,0,0,1,M,0.040000000000000036,Parlement européen,Collège germanophone,Autres,6,605,equal
257,Céline,KEVER,SP,suppléant,511,511,0,0,2,F,0.0003939700929076473,Parlement européen,Collège germanophone,Autres,6,605,equal
258,Olaf,BODEM,SP,suppléant,305,305,0,0,3,M,0.003095975232198178,Parlement européen,Collège germanophone,Autres,6,605,worse
259,Ilona,WETZELS-BECKERS,SP,suppléant,391,391,0,0,4,F,7.120985544395442e-05,Parlement européen,Collège germanophone,Autres,6,605,better
260,Monika,ISAŃSKA,SP,suppléant,307,307,0,0,5,F,0.0011507479861909697,Parlement européen,Collège germanophone,Autres,6,605,better
261,Guido,BREUER,SP,suppléant,327,327,0,0,6,M,0.002016129032258007,Parlement européen,Collège germanophone,Autres,6,605,last
262,Yves,DERWAHL,PFF-MR,effectif,1432,1432,0,0,1,M,0.0009233674447020057,Parlement européen,Collège germanophone,Autres,1,474,last
263,Shayne,PIRONT,PFF-MR,suppléant,528,528,0,0,1,F,0.0,Parlement européen,Collège germanophone,Autres,6,475,worse
264,Alexander,MIESEN,PFF-MR,suppléant,967,967,0,0,2,M,0.00012410027302056648,Parlement européen,Collège germanophone,Autres,6,475,equal
265,Gregor,FRECHES,PFF-MR,suppléant,611,611,0,0,3,M,0.0019342359767892114,Parlement européen,Collège germanophone,Autres,6,475,equal
266,Evelyn,JADIN,PFF-MR,suppléant,1243,1243,0,0,4,F,0.055284552845528356,Parlement européen,Collège germanophone,Autres,6,475,better
267,Christoph,GENTGES,PFF-MR,suppléant,426,426,0,0,5,M,0.00390625,Parlement européen,Collège germanophone,Autres,6,475,equal
268,Anne,MEESSEN,PFF-MR,suppléant,422,422,0,0,6,F,0.00046036567477436563,Parlement européen,Collège germanophone,Autres,6,475,last
269,Pascal,ARIMONT,CSP,effectif,8992,8992,1,0,1,M,0.0003835015009455711,Parlement européen,Collège germanophone,Autres,1,92,last
270,Patricia,CREUTZ-VILVOYE,CSP,suppléant,1771,6793,0,1,1,F,4.81878942359959e-06,Parlement européen,Collège germanophone,Autres,6,93,equal
271,Daniel,FRANZEN,CSP,suppléant,1412,1412,0,1,2,M,0.00026544928674321344,Parlement européen,Collège germanophone,Autres,6,93,equal
272,Stefan,VEITHEN,CSP,suppléant,852,852,0,1,3,M,0.000335683115139207,Parlement européen,Collège germanophone,Autres,6,93,worse
273,Shirin,TJANDRA,CSP,suppléant,540,540,0,1,4,F,0.0071428571428572285,Parlement européen,Collège germanophone,Autres,6,93,worse
274,Marion,DHUR,CSP,suppléant,1074,1074,0,1,5,F,0.0014498091737655816,Parlement européen,Collège germanophone,Autres,6,93,better
275,Luc,FRANK,CSP,suppléant,1372,1372,0,1,6,M,0.001516807202387782,Parlement européen,Collège germanophone,Autres,6,93,last
276,Lydia,KLINKENBERG,ProDG,effectif,2275,2275,0,0,1,F,3.456261016843154e-05,Parlement européen,Collège germanophone,Autres,1,595,last
277,Andreas,LEJEUNE,ProDG,suppléant,821,821,0,0,1,M,0.008323812632609617,Parlement européen,Collège germanophone,Autres,6,596,equal
278,Elke,COMOTH,ProDG,suppléant,381,381,0,0,2,F,0.0009259259259259967,Parlement européen,Collège germanophone,Autres,6,596,equal
279,Alain,KEVER,ProDG,suppléant,280,280,0,0,3,M,7.340450074455607e-05,Parlement européen,Collège germanophone,Autres,6,596,worse
280,Lara,LENTZEN,ProDG,suppléant,357,357,0,0,4,F,6.399180904836932e-05,Parlement européen,Collège germanophone,Autres,6,596,better
281,Lieselotte,BLANKEN,ProDG,suppléant,207,207,0,0,5,F,0.0019493177387915894,Parlement européen,Collège germanophone,Autres,6,596,equal
282,Markus,HENDRICH,ProDG,suppléant,339,339,0,0,6,M,0.0017064846416383617,Parlement européen,Collège germanophone,Autres,6,596,last
283,Shqiprim,THAQI,ECOLO,effectif,2032,2032,0,0,1,M,0.0,Parlement européen,Collège germanophone,ECOLO,1,213,last
284,Martin,HENDGES,ECOLO,suppléant,606,606,0,0,1,M,0.0010081915563957544,Parlement européen,Collège germanophone,ECOLO,6,232,worse
285,Sabine,DONATH,ECOLO,suppléant,554,554,0,0,2,F,0.00035615418238321706,Parlement européen,Collège germanophone,ECOLO,6,232,worse
286,Uli,DELLER,ECOLO,suppléant,468,468,0,0,3,U,1.0,Parlement européen,Collège germanophone,ECOLO,6,232,worse
287,Franziska,FRANZEN,ECOLO,suppléant,832,832,0,0,4,F,0.012345679012345623,Parlement européen,Collège germanophone,ECOLO,6,232,better
288,Christophe,VOSS,ECOLO,suppléant,472,472,0,0,5,M,0.0002457324027553831,Parlement européen,Collège germanophone,ECOLO,6,232,better
289,Christine,BAUMANN ARNEMANN,ECOLO,suppléant,587,587,0,0,6,F,0.0001016271228272414,Parlement européen,Collège germanophone,ECOLO,6,232,last
290,Alain,MERTES,VIVANT,effectif,1390,1390,0,0,1,M,7.340450074455607e-05,Parlement européen,Collège germanophone,Autres,1,613,last
291,Michael,BALTER,VIVANT,suppléant,1771,1771,0,0,1,M,0.0003765748899864363,Parlement européen,Collège germanophone,Autres,6,614,equal
292,Elena,PETERS,VIVANT,suppléant,434,434,0,0,2,F,0.00015915119363396624,Parlement européen,Collège germanophone,Autres,6,614,worse
293,Andreas,MEYER,VIVANT,suppléant,402,402,0,0,3,M,0.008323812632609617,Parlement européen,Collège germanophone,Autres,6,614,worse
294,Diana,STIEL,VIVANT,suppléant,367,367,0,0,4,F,0.0001080146899979928,Parlement européen,Collège germanophone,Autres,6,614,worse
295,Sabine,JACOBS,VIVANT,suppléant,537,537,0,0,5,F,0.00035615418238321706,Parlement européen,Collège germanophone,Autres,6,614,better
296,Marco,HOFFMANN,VIVANT,suppléant,373,373,0,0,6,M,0.00011271415689795283,Parlement européen,Collège germanophone,Autres,6,614,last
297,Ahmed,LAAOUEJ,PS,effectif,31589,31589,1,0,1,M,4.3689108305211555e-05,Chambre,Bruxelles-Capitale,PS,15,484,equal
298,Caroline,DÉSIR,PS,effectif,11421,25049,1,0,2,F,6.6448714881595095e-06,Chambre,Bruxelles-Capitale,PS,15,484,worse
299,Emir,KIR,PS,effectif,18520,19192,1,0,3,M,0.00021137180300156988,Chambre,Bruxelles-Capitale,PS,15,484,better
300,Nawal,BEN HAMOU,PS,effectif,8495,8495,0,0,4,F,0.01041666666666663,Chambre,Bruxelles-Capitale,PS,15,484,equal
301,Lydia,DUJARDIN-DESLOOVER,PS,effectif,4122,4122,0,0,5,F,3.456261016843154e-05,Chambre,Bruxelles-Capitale,PS,15,484,worse
302,Denis,NANGA,PS,effectif,4565,4565,0,0,6,M,0.00044830855387423263,Chambre,Bruxelles-Capitale,PS,15,484,worse
303,Jean,SPINETTE,PS,effectif,4493,4493,0,0,7,M,0.0003584698073731962,Chambre,Bruxelles-Capitale,PS,15,484,worse
304,Caroline,DUPONT,PS,effectif,4998,4998,0,0,8,F,6.6448714881595095e-06,Chambre,Bruxelles-Capitale,PS,15,484,worse
305,Mohamed,DAIF,PS,effectif,6756,6756,0,0,9,M,0.0002759082802044066,Chambre,Bruxelles-Capitale,PS,15,484,better
306,Christine Murièle,JAKOB,PS,effectif,2791,2791,0,0,10,F,0.0,Chambre,Bruxelles-Capitale,PS,15,484,worse
307,Mohamed,ADAHCHOUR,PS,effectif,6055,6055,0,0,11,M,0.0002759082802044066,Chambre,Bruxelles-Capitale,PS,15,484,better
308,Luiza,DURAKI,PS,effectif,4865,4865,0,0,12,F,0.0020408163265306367,Chambre,Bruxelles-Capitale,PS,15,484,better
309,Myriem,AMRANI,PS,effectif,5711,5711,0,0,13,F,0.0008912655971480277,Chambre,Bruxelles-Capitale,PS,15,484,better
310,Mathieu,VERVOORT,PS,effectif,5007,5007,0,0,14,M,0.0008412713133107985,Chambre,Bruxelles-Capitale,PS,15,484,better
311,Karine,LALIEUX,PS,effectif,9393,9393,0,0,15,F,8.254025901210937e-06,Chambre,Bruxelles-Capitale,PS,15,484,last
312,Khalil,AOUASTI,PS,suppléant,5293,25049,0,1,1,M,0.00024758603614760677,Chambre,Bruxelles-Capitale,PS,9,503,worse
313,Florence,LEPOIVRE,PS,suppléant,4107,25049,0,1,2,F,0.0001297698974818129,Chambre,Bruxelles-Capitale,PS,9,503,worse
314,Cédric,NORRÉ,PS,suppléant,2496,3831,0,1,3,M,6.370887592033192e-06,Chambre,Bruxelles-Capitale,PS,9,503,worse
315,Abdellah,ACHAOUI,PS,suppléant,5547,5547,0,1,4,M,0.00031250000000004885,Chambre,Bruxelles-Capitale,PS,9,503,better
316,Ghislaine,MOLAÏ,PS,suppléant,2535,2535,0,1,5,F,1.7472437230381388e-05,Chambre,Bruxelles-Capitale,PS,9,503,worse
317,Martin,MARÉCHAL,PS,suppléant,2700,2700,0,1,6,M,0.0010081915563957544,Chambre,Bruxelles-Capitale,PS,9,503,equal
318,Moustafa,CHAHBOUN,PS,suppléant,4206,4206,0,1,7,M,0.001029866117404854,Chambre,Bruxelles-Capitale,PS,9,503,better
319,Naima,BELKHATIR,PS,suppléant,4263,4263,0,1,8,F,0.00010288065843622185,Chambre,Bruxelles-Capitale,PS,9,503,better
320,Nahyd,MESKINI,PS,suppléant,2905,2905,0,1,9,U,1.0,Chambre,Bruxelles-Capitale,PS,9,503,last
321,Alain,DESTEXHE,LISTES DESTEXHE,effectif,6787,6787,0,0,1,M,7.340450074455607e-05,Chambre,Bruxelles-Capitale,Autres,15,286,equal
322,Anne,DECORTIS,LISTES DESTEXHE,effectif,957,957,0,0,2,F,0.00046036567477436563,Chambre,Bruxelles-Capitale,Autres,15,286,equal
323,Hans,VAN de CAUTER,LISTES DESTEXHE,effectif,487,487,0,0,3,M,0.000493583415597243,Chambre,Bruxelles-Capitale,Autres,15,286,worse
324,Delphine,de la VALLÉE POUSSIN,LISTES DESTEXHE,effectif,749,749,0,0,4,F,0.000486257254001643,Chambre,Bruxelles-Capitale,Autres,15,286,better
325,Azita,ROSTAMI,LISTES DESTEXHE,effectif,517,517,0,0,5,F,0.0,Chambre,Bruxelles-Capitale,Autres,15,286,equal
326,Françoise,NIHARD,LISTES DESTEXHE,effectif,528,528,0,0,6,F,8.335443910478801e-05,Chambre,Bruxelles-Capitale,Autres,15,286,better
327,Dimitri,GIANNAKIS,LISTES DESTEXHE,effectif,389,389,0,0,7,M,2.5523877587585453e-05,Chambre,Bruxelles-Capitale,Autres,15,286,worse
328,Rose,UMUGIRANEZA,LISTES DESTEXHE,effectif,399,399,0,0,8,F,0.0014303150507284368,Chambre,Bruxelles-Capitale,Autres,15,286,worse
329,Philippe,van der GRACHT,LISTES DESTEXHE,effectif,414,414,0,0,9,M,0.00028282970140980357,Chambre,Bruxelles-Capitale,Autres,15,286,equal
